FY,Department,Division,Month,Category,Category_Group,Perm_Budget,Current_Budget,Expenditure,Balance,Date,Fiscal_Month,Month_Name
FY25,Central Services,Central Services,a/o 4/30/25,Bonus,Bonus/OT/VSDP,0,0,3750,-3750,2025-04-30,10,Apr
FY25,Central Services,Central Services,a/o 5/31/25,Bonus,Bonus/OT/VSDP,0,0,3750,-3750,2025-05-31,11,May
FY25,Central Services,Central Services,a/o 6/30/25,Bonus,Bonus/OT/VSDP,0,0,16135,-16135,2025-06-30,12,Jun
FY25,Central Services,Central Services,a/o 8/31/24,Fringe,Fringes,300556,300556,66945.44,-20027.793380000046,2024-08-31,2,Aug
FY25,Central Services,Central Services,a/o 9/30/24,Fringe,Fringes,300556,300556,93644.2,-20027.77934000001,2024-09-30,3,Sep
FY25,Central Services,Central Services,a/o 10/31/24,Fringe,Fringes,300556,300556,106455.58,-10881.603360000008,2024-10-31,4,Oct
FY25,Central Services,Central Services,a/o 11/30/24,Fringe,Fringes,300556,287681,132078.34,-23756.61043999996,2024-11-30,5,Nov
FY25,Central Services,Central Services,a/o 12/31/24,Fringe,Fringes,300556,287681,154879.49000000002,-20935.007519999985,2024-12-31,6,Dec
FY25,Central Services,Central Services,a/o 1/31/25,Fringe,Fringes,300556,287681,193824.71000000002,-23147.465070000035,2025-01-31,7,Jan
FY25,Central Services,Central Services,a/o 2/28/25,Fringe,Fringes,300556,287681,219932.91,-37114.54000000004,2025-02-28,8,Feb
FY25,Central Services,Central Services,a/o 3/31/25,Fringe,Fringes,300556,287681,246148.57,-24006.713749999995,2025-03-31,9,Mar
FY25,Central Services,Central Services,a/o 4/30/25,Fringe,Fringes,300556,287681,259256.38000000003,-24006.695000000065,2025-04-30,10,Apr
FY25,Central Services,Central Services,a/o 5/31/25,Fringe,Fringes,300556,287681,298579.86,-24006.688749999972,2025-05-31,11,May
FY25,Central Services,Central Services,a/o 6/30/25,Fringe,Fringes,300556,287681,316406.38999999996,-28725.389999999956,2025-06-30,12,Jun
FY25,Central Services,Central Services,a/o 7/31/24,Contractual/Other,Bonus/OT/VSDP,0,0,-955.44,955.44,2024-07-31,1,Jul
FY25,Central Services,Central Services,a/o 8/31/24,Contractual/Other,Bonus/OT/VSDP,0,0,-955.44,955.44,2024-08-31,2,Aug
FY25,Central Services,Central Services,a/o 9/30/24,Contractual/Other,Bonus/OT/VSDP,0,0,-955.44,955.44,2024-09-30,3,Sep
FY25,Central Services,Central Services,a/o 10/31/24,Contractual/Other,Bonus/OT/VSDP,0,0,-955.44,955.44,2024-10-31,4,Oct
FY25,Central Services,Central Services,a/o 11/30/24,Contractual/Other,Bonus/OT/VSDP,0,0,-955.44,955.44,2024-11-30,5,Nov
FY25,Central Services,Central Services,a/o 12/31/24,Contractual/Other,Bonus/OT/VSDP,0,0,-955.44,955.44,2024-12-31,6,Dec
FY25,Central Services,Central Services,a/o 1/31/25,Contractual/Other,Bonus/OT/VSDP,0,0,-1455.44,1455.44,2025-01-31,7,Jan
FY25,Central Services,Central Services,a/o 2/28/25,Contractual/Other,Bonus/OT/VSDP,0,0,-1455.44,1455.44,2025-02-28,8,Feb
FY25,Central Services,Central Services,a/o 3/31/25,Contractual/Other,Bonus/OT/VSDP,0,0,-1455.44,1455.44,2025-03-31,9,Mar
FY25,Central Services,Central Services,a/o 4/30/25,Contractual/Other,Bonus/OT/VSDP,0,0,-1135.44,1135.44,2025-04-30,10,Apr
FY25,Central Services,Central Services,a/o 5/31/25,Contractual/Other,Bonus/OT/VSDP,0,0,-78608.68000000001,78608.68000000001,2025-05-31,11,May
FY25,Central Services,Central Services,a/o 6/30/25,Contractual/Other,Bonus/OT/VSDP,0,0,-278608.68,278608.68,2025-06-30,12,Jun
FY25,Central Services,Central Services,a/o 7/31/24,Telecomm,Telecomm & Network,2000,2000,120.35,1879.65,2024-07-31,1,Jul
FY25,Central Services,Central Services,a/o 10/31/24,Supplies/Printing,Supplies & Printing,5000,5000,137.59,4848.46,2024-10-31,4,Oct
FY25,Central Services,Central Services,a/o 11/30/24,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2024-11-30,5,Nov
FY25,Central Services,Central Services,a/o 12/31/24,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2024-12-31,6,Dec
FY25,Central Services,Central Services,a/o 1/31/25,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2025-01-31,7,Jan
FY25,Central Services,Central Services,a/o 2/28/25,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2025-02-28,8,Feb
FY25,Central Services,Central Services,a/o 3/31/25,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2025-03-31,9,Mar
FY25,Central Services,Central Services,a/o 4/30/25,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2025-04-30,10,Apr
FY25,Central Services,Central Services,a/o 5/31/25,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2025-05-31,11,May
FY25,Central Services,Central Services,a/o 6/30/25,Supplies/Printing,Supplies & Printing,5000,5000,260.08,4739.92,2025-06-30,12,Jun
FY25,Central Services,Central Services,a/o 8/31/24,Telecomm,Telecomm & Network,2000,2000,240.42,1759.58,2024-08-31,2,Aug
FY25,Central Services,Central Services,a/o 9/30/24,Telecomm,Telecomm & Network,2000,2000,360.42,1639.58,2024-09-30,3,Sep
FY25,Central Services,Central Services,a/o 10/31/24,Telecomm,Telecomm & Network,2000,2000,480.42,1519.58,2024-10-31,4,Oct
FY25,Central Services,Central Services,a/o 11/30/24,Telecomm,Telecomm & Network,2000,2000,600.42,1399.58,2024-11-30,5,Nov
FY25,Central Services,Central Services,a/o 12/31/24,Telecomm,Telecomm & Network,2000,2000,720.42,1279.58,2024-12-31,6,Dec
FY25,Central Services,Central Services,a/o 1/31/25,Telecomm,Telecomm & Network,2000,2000,840.42,1159.58,2025-01-31,7,Jan
FY25,Central Services,Central Services,a/o 2/28/25,Telecomm,Telecomm & Network,2000,2000,960.49,1039.51,2025-02-28,8,Feb
FY25,Central Services,Central Services,a/o 3/31/25,Telecomm,Telecomm & Network,2000,2000,1080.49,919.51,2025-03-31,9,Mar
FY25,Central Services,Central Services,a/o 4/30/25,Telecomm,Telecomm & Network,2000,2000,1200.49,799.51,2025-04-30,10,Apr
FY25,Central Services,Central Services,a/o 5/31/25,Telecomm,Telecomm & Network,2000,2000,1320.49,679.51,2025-05-31,11,May
FY25,Central Services,Central Services,a/o 6/30/25,Telecomm,Telecomm & Network,2000,2000,1440.49,559.51,2025-06-30,12,Jun
FY25,Central Services,Central Services,a/o 7/31/24,Software /Maintenance,Software & Maintenance,454154,454154,749.16,453404.84,2024-07-31,1,Jul
FY25,Central Services,Central Services,a/o 8/31/24,Travel/Training,Training & Travel,8000,8000,200,7800,2024-08-31,2,Aug
FY25,Central Services,Central Services,a/o 9/30/24,Travel/Training,Training & Travel,8000,8000,200,7800,2024-09-30,3,Sep
FY25,Central Services,Central Services,a/o 10/31/24,Travel/Training,Training & Travel,8000,8000,200,7800,2024-10-31,4,Oct
FY25,Central Services,Central Services,a/o 11/30/24,Travel/Training,Training & Travel,8000,8000,200,7800,2024-11-30,5,Nov
FY25,Central Services,Central Services,a/o 12/31/24,Travel/Training,Training & Travel,8000,8000,200,7800,2024-12-31,6,Dec
FY25,Central Services,Central Services,a/o 1/31/25,Travel/Training,Training & Travel,8000,8000,200,7800,2025-01-31,7,Jan
FY25,Central Services,Central Services,a/o 2/28/25,Travel/Training,Training & Travel,8000,8000,200,7800,2025-02-28,8,Feb
FY25,Central Services,Central Services,a/o 3/31/25,Travel/Training,Training & Travel,8000,8000,200,7800,2025-03-31,9,Mar
FY25,Central Services,Central Services,a/o 4/30/25,Travel/Training,Training & Travel,8000,8000,200,7800,2025-04-30,10,Apr
FY25,Central Services,Central Services,a/o 5/31/25,Travel/Training,Training & Travel,8000,8000,200,7800,2025-05-31,11,May
FY25,Central Services,Central Services,a/o 6/30/25,Travel/Training,Training & Travel,8000,8000,400,7600,2025-06-30,12,Jun
FY25,Central Services,Central Services,a/o 8/31/24,Software /Maintenance,Software & Maintenance,454154,454154,1420.94,452733.06,2024-08-31,2,Aug
FY25,Central Services,Central Services,a/o 9/30/24,Software /Maintenance,Software & Maintenance,454154,454154,2029.59,452124.41,2024-09-30,3,Sep
FY25,Central Services,Central Services,a/o 10/31/24,Software /Maintenance,Software & Maintenance,454154,454154,72933.31,68383.69,2024-10-31,4,Oct
FY25,Central Services,Central Services,a/o 11/30/24,Software /Maintenance,Software & Maintenance,454154,454154,187356.69,67664.31,2024-11-30,5,Nov
FY25,Central Services,Central Services,a/o 12/31/24,Software /Maintenance,Software & Maintenance,454154,454154,188973.33,67016.09999999998,2024-12-31,6,Dec
FY25,Central Services,Central Services,a/o 1/31/25,Software /Maintenance,Software & Maintenance,454154,454154,190327.16,37462.27000000002,2025-01-31,7,Jan
FY25,Central Services,Central Services,a/o 2/28/25,Software /Maintenance,Software & Maintenance,454154,454154,210187.13,45802.29999999999,2025-02-28,8,Feb
FY25,Central Services,Central Services,a/o 3/31/25,Software /Maintenance,Software & Maintenance,454154,454154,211319.11,44670.32000000001,2025-03-31,9,Mar
FY25,Central Services,Central Services,a/o 4/30/25,Software /Maintenance,Software & Maintenance,454154,454154,235299.25,20690.179999999993,2025-04-30,10,Apr
FY25,Central Services,Central Services,a/o 5/31/25,Software /Maintenance,Software & Maintenance,454154,454154,755720.6,-301566.6,2025-05-31,11,May
FY25,Central Services,Central Services,a/o 6/30/25,Software /Maintenance,Software & Maintenance,454154,454154,892219.01,-438065.01,2025-06-30,12,Jun
FY25,Media Support Services,Academic Technology,a/o 7/31/24,IT/Univ. Salaries,Salaries,643468,643468,43795.18,2478.04999999993,2024-07-31,1,Jul
FY25,Media Support Services,Academic Technology,a/o 8/31/24,IT/Univ. Salaries,Salaries,643468,643468,123709.7,-563.1600000000326,2024-08-31,2,Aug
FY25,Media Support Services,Academic Technology,a/o 9/30/24,IT/Univ. Salaries,Salaries,643468,643468,176973.56,38485.27000000002,2024-09-30,3,Sep
FY25,Media Support Services,Academic Technology,a/o 10/31/24,IT/Univ. Salaries,Salaries,643468,758878,202300.57,153745.27000000002,2024-10-31,4,Oct
FY25,Media Support Services,Academic Technology,a/o 11/30/24,IT/Univ. Salaries,Salaries,643468,758878,250196.52,156203.33999999997,2024-11-30,5,Nov
FY25,Media Support Services,Academic Technology,a/o 12/31/24,IT/Univ. Salaries,Salaries,643468,758878,300023.11,141317.68999999994,2024-12-31,6,Dec
FY25,Media Support Services,Academic Technology,a/o 1/31/25,IT/Univ. Salaries,Salaries,643468,758878,376094.14,156190.77000000002,2025-01-31,7,Jan
FY25,Media Support Services,Academic Technology,a/o 2/28/25,IT/Univ. Salaries,Salaries,643468,758878,426808.16,135399.05000000005,2025-02-28,8,Feb
FY25,Media Support Services,Academic Technology,a/o 3/31/25,IT/Univ. Salaries,Salaries,643468,758878,478526.6,151955.30000000005,2025-03-31,9,Mar
FY25,Media Support Services,Academic Technology,a/o 4/30/25,IT/Univ. Salaries,Salaries,643468,758878,504385.82,151775.30000000005,2025-04-30,10,Apr
FY25,Media Support Services,Academic Technology,a/o 5/31/25,IT/Univ. Salaries,Salaries,643468,771645,581963.48,164002.30000000005,2025-05-31,11,May
FY25,Media Support Services,Academic Technology,a/o 6/30/25,IT/Univ. Salaries,Salaries,643468,771645,607822.7,163822.30000000005,2025-06-30,12,Jun
FY25,Media Support Services,Academic Technology,a/o 7/31/24,VSDP,Bonus/OT/VSDP,0,0,6347.34,-6347.34,2024-07-31,1,Jul
FY25,Media Support Services,Academic Technology,a/o 12/31/24,OT/Bonuses,Bonus/OT/VSDP,1750,1750,250,1500,2024-12-31,6,Dec
FY25,Media Support Services,Academic Technology,a/o 1/31/25,OT/Bonuses,Bonus/OT/VSDP,1750,1750,250,1500,2025-01-31,7,Jan
FY25,Media Support Services,Academic Technology,a/o 2/28/25,OT/Bonuses,Bonus/OT/VSDP,1750,1750,250,1500,2025-02-28,8,Feb
FY25,Media Support Services,Academic Technology,a/o 3/31/25,OT/Bonuses,Bonus/OT/VSDP,1750,1750,250,1500,2025-03-31,9,Mar
FY25,Media Support Services,Academic Technology,a/o 4/30/25,OT/Bonuses,Bonus/OT/VSDP,1750,1750,250,1500,2025-04-30,10,Apr
FY25,Media Support Services,Academic Technology,a/o 5/31/25,OT/Bonuses,Bonus/OT/VSDP,1750,1750,250,1500,2025-05-31,11,May
FY25,Media Support Services,Academic Technology,a/o 6/30/25,OT/Bonuses,Bonus/OT/VSDP,1750,1750,9494,-7744,2025-06-30,12,Jun
FY25,Media Support Services,Academic Technology,a/o 7/31/24,Fringes,Fringes,223517,223517,19763.67,-33332.99369000003,2024-07-31,1,Jul
FY25,Media Support Services,Academic Technology,a/o 8/31/24,VSDP,Bonus/OT/VSDP,0,0,8214.2,-8214.2,2024-08-31,2,Aug
FY25,Media Support Services,Academic Technology,a/o 9/30/24,VSDP,Bonus/OT/VSDP,0,0,8214.2,-8214.2,2024-09-30,3,Sep
FY25,Media Support Services,Academic Technology,a/o 10/31/24,VSDP,Bonus/OT/VSDP,0,0,8214.2,-8214.2,2024-10-31,4,Oct
FY25,Media Support Services,Academic Technology,a/o 11/30/24,VSDP,Bonus/OT/VSDP,0,0,10972.27,-10972.27,2024-11-30,5,Nov
FY25,Media Support Services,Academic Technology,a/o 12/31/24,VSDP,Bonus/OT/VSDP,0,0,11799.7,-11799.7,2024-12-31,6,Dec
FY25,Media Support Services,Academic Technology,a/o 1/31/25,VSDP,Bonus/OT/VSDP,0,0,11799.7,-11799.7,2025-01-31,7,Jan
FY25,Media Support Services,Academic Technology,a/o 2/28/25,VSDP,Bonus/OT/VSDP,0,0,11799.7,-11799.7,2025-02-28,8,Feb
FY25,Media Support Services,Academic Technology,a/o 3/31/25,VSDP,Bonus/OT/VSDP,0,0,11799.7,-11799.7,2025-03-31,9,Mar
FY25,Media Support Services,Academic Technology,a/o 4/30/25,VSDP,Bonus/OT/VSDP,0,0,11799.7,-11799.7,2025-04-30,10,Apr
FY25,Media Support Services,Academic Technology,a/o 5/31/25,VSDP,Bonus/OT/VSDP,0,0,11799.7,-11799.7,2025-05-31,11,May
FY25,Media Support Services,Academic Technology,a/o 6/30/25,VSDP,Bonus/OT/VSDP,0,0,11799.7,-11799.7,2025-06-30,12,Jun
FY25,Media Support Services,Academic Technology,a/o 8/31/24,Fringes,Fringes,223517,223517,52035.34,-35085.95962000001,2024-08-31,2,Aug
FY25,Media Support Services,Academic Technology,a/o 9/30/24,Fringes,Fringes,223517,223517,73061.98,-19464.62049,2024-09-30,3,Sep
FY25,Media Support Services,Academic Technology,a/o 10/31/24,Fringes,Fringes,223517,223517,82654.41,-12616.462960000004,2024-10-31,4,Oct
FY25,Media Support Services,Academic Technology,a/o 11/30/24,Fringes,Fringes,223517,215063,101839.31,-21070.48134,2024-11-30,5,Nov
FY25,Media Support Services,Academic Technology,a/o 12/31/24,Fringes,Fringes,223517,215063,118174.88,-24093.553200000024,2024-12-31,6,Dec
FY25,Media Support Services,Academic Technology,a/o 1/31/25,Fringes,Fringes,223517,215063,146952.19,-18221.157290000003,2025-01-31,7,Jan
FY25,Media Support Services,Academic Technology,a/o 2/28/25,Fringes,Fringes,223517,215063,166137.08000000002,-26005.650990000024,2025-02-28,8,Feb
FY25,Media Support Services,Academic Technology,a/o 3/31/25,Fringes,Fringes,223517,215063,185704.68,-19560.594099999988,2025-03-31,9,Mar
FY25,Media Support Services,Academic Technology,a/o 4/30/25,Fringes,Fringes,223517,215063,195488.47,-19560.601280000003,2025-04-30,10,Apr
FY25,Media Support Services,Academic Technology,a/o 5/31/25,Fringes,Fringes,223517,215063,224839.86,-19560.64281999998,2025-05-31,11,May
FY25,Media Support Services,Academic Technology,a/o 6/30/25,Fringes,Fringes,223517,215063,238145.62,-23082.619999999995,2025-06-30,12,Jun
FY25,Media Support Services,Academic Technology,a/o 10/31/24,Contractual/Maint./Software,Software & Maintenance,0,0,1689.56,-1689.56,2024-10-31,4,Oct
FY25,Media Support Services,Academic Technology,a/o 11/30/24,Contractual/Maint./Software,Software & Maintenance,0,0,1689.56,-1689.56,2024-11-30,5,Nov
FY25,Media Support Services,Academic Technology,a/o 12/31/24,Contractual/Maint./Software,Software & Maintenance,0,0,1689.56,-1689.56,2024-12-31,6,Dec
FY25,Media Support Services,Academic Technology,a/o 1/31/25,Contractual/Maint./Software,Software & Maintenance,0,0,1689.56,-1689.56,2025-01-31,7,Jan
FY25,Media Support Services,Academic Technology,a/o 2/28/25,Contractual/Maint./Software,Software & Maintenance,0,0,1689.56,-1689.56,2025-02-28,8,Feb
FY25,Media Support Services,Academic Technology,a/o 3/31/25,Contractual/Maint./Software,Software & Maintenance,0,0,1803.03,-1803.03,2025-03-31,9,Mar
FY25,Media Support Services,Academic Technology,a/o 4/30/25,Contractual/Maint./Software,Software & Maintenance,0,0,1803.03,-1803.03,2025-04-30,10,Apr
FY25,Media Support Services,Academic Technology,a/o 5/31/25,Contractual/Maint./Software,Software & Maintenance,0,0,1803.03,-1803.03,2025-05-31,11,May
FY25,Media Support Services,Academic Technology,a/o 6/30/25,Contractual/Maint./Software,Software & Maintenance,0,0,1803.03,-1803.03,2025-06-30,12,Jun
FY25,Media Support Services,Academic Technology,a/o 7/31/24,Fuel/Printing,Supplies & Printing,0,0,6.58,-6.58,2024-07-31,1,Jul
FY25,Media Support Services,Academic Technology,a/o 8/31/24,Supplies/Shipping,Supplies & Printing,2800,2800,466.09,2333.91,2024-08-31,2,Aug
FY25,Media Support Services,Academic Technology,a/o 9/30/24,Supplies/Shipping,Supplies & Printing,2800,2800,819.6300000000001,1980.37,2024-09-30,3,Sep
FY25,Media Support Services,Academic Technology,a/o 10/31/24,Supplies/Shipping,Supplies & Printing,2800,2800,819.6300000000001,1980.37,2024-10-31,4,Oct
FY25,Media Support Services,Academic Technology,a/o 11/30/24,Supplies/Shipping,Supplies & Printing,2800,2800,819.6300000000001,1980.37,2024-11-30,5,Nov
FY25,Media Support Services,Academic Technology,a/o 12/31/24,Supplies/Shipping,Supplies & Printing,2800,2800,819.6300000000001,1980.37,2024-12-31,6,Dec
FY25,Media Support Services,Academic Technology,a/o 1/31/25,Supplies/Shipping,Supplies & Printing,2800,2800,873.6300000000001,1926.37,2025-01-31,7,Jan
FY25,Media Support Services,Academic Technology,a/o 2/28/25,Supplies/Shipping,Supplies & Printing,2800,2800,1119.25,1680.75,2025-02-28,8,Feb
FY25,Media Support Services,Academic Technology,a/o 3/31/25,Supplies/Shipping,Supplies & Printing,2800,2800,1229.11,1570.89,2025-03-31,9,Mar
FY25,Media Support Services,Academic Technology,a/o 4/30/25,Supplies/Shipping,Supplies & Printing,2800,2800,1229.11,1570.89,2025-04-30,10,Apr
FY25,Media Support Services,Academic Technology,a/o 5/31/25,Supplies/Shipping,Supplies & Printing,2800,2800,1229.11,1570.89,2025-05-31,11,May
FY25,Media Support Services,Academic Technology,a/o 6/30/25,Supplies/Shipping,Supplies & Printing,2800,2800,1229.11,1570.89,2025-06-30,12,Jun
FY25,Media Support Services,Academic Technology,a/o 8/31/24,Fuel/Printing,Supplies & Printing,0,0,9.3,-9.3,2024-08-31,2,Aug
FY25,Media Support Services,Academic Technology,a/o 9/30/24,Fuel/Printing,Supplies & Printing,0,0,11.54,-11.54,2024-09-30,3,Sep
